school_year,dbn,school_name,report_type,avg_metric_score,n_metric_rows
2015,28Q350,Jamaica Gateway to the Sciences,HS,3.7093103448275864,29
2015,28Q354,P.S. 354,EMS,2.3076470588235294,17
2015,28Q440,Forest Hills High School,HS,3.2175000000000002,28
2015,28Q505,Hillcrest High School,HS,3.129,30
2015,28Q620,Thomas A. Edison Career and Technical Education Hi,HS,3.3172,25
2015,28Q680,Queens Gateway to Health Sciences Secondary School,EMS,3.913125,16
2015,28Q680,Queens Gateway to Health Sciences Secondary School,HS,4.281739130434783,23
2015,28Q686,Queens Metropolitan High School,HS,3.6673333333333336,30
2015,28Q687,Queens High School for the Sciences at York Colleg,HS,4.6886363636363635,22
2015,28Q690,High School for Law Enforcement and Public Safety,HS,2.3826666666666667,30
2015,28Q896,"Young Women's Leadership School, Queens",EMS,4.27,16
2015,28Q896,"Young Women's Leadership School, Queens",HS,3.8579310344827586,29
2015,29Q015,P.S. 015 Jackie Robinson,EMS,3.1376470588235295,17
2015,29Q033,P.S. 033 Edward M. Funk,EMS,3.3064705882352943,17
2015,29Q034,P.S. 034 John Harvard,EMS,2.89125,16
2015,29Q035,P.S. 035 Nathaniel Woodhull,EMS,2.8933333333333335,18
2015,29Q036,P.S. 036 Saint Albans School,EMS,3.2152631578947366,19
2015,29Q037,Cynthia Jenkins School,EMS,2.951764705882353,17
2015,29Q038,P.S. 038 Rosedale,EMS,3.043529411764706,17
2015,29Q052,P.S. 052 Queens,EMS,3.3110526315789475,19
2015,29Q059,I.S. 059 Springfield Gardens,EMS,3.2091666666666665,24
2015,29Q095,P.S. 095 Eastwood,EMS,4.012352941176471,17
2015,29Q109,Jean Nuzzi Intermediate School,EMS,3.59,23
2015,29Q116,P.S./I.S. 116 William C. Hughley,EMS,3.306,25
2015,29Q118,P.S. 118 Lorraine Hansberry,EMS,3.561176470588235,17
2015,29Q131,P.S. 131 Abigail Adams,EMS,4.316428571428571,14
2015,29Q132,P.S. 132 Ralph Bunche,EMS,3.7194736842105263,19
2015,29Q134,P.S. 134 Hollis,EMS,2.98,17
2015,29Q135,The Bellaire School,EMS,3.0441176470588234,17
2015,29Q136,P.S. 136 Roy Wilkins,EMS,3.3494117647058825,17
2015,29Q138,P.S./M.S. 138 Sunrise,EMS,3.0095454545454543,22
2015,29Q147,P.S./M.S. 147 Ronald McNair,EMS,2.6122727272727273,22
2015,29Q156,P.S. 156 Laurelton,EMS,2.2342857142857144,14
2015,29Q176,P.S. 176 Cambria Heights,EMS,3.489333333333333,15
2015,29Q181,P.S. 181 Brookfield,EMS,3.4058823529411764,17
2015,29Q192,I.S. 192 The Linden,EMS,3.8515,20
2015,29Q195,P.S. 195 William Haberle,EMS,2.8805882352941174,17
2015,29Q208,P.S./I.S. 208,EMS,3.552857142857143,21
2015,29Q238,I.S. 238 - Susan B. Anthony Academy,EMS,2.5936,25
2015,29Q243,Institute for Health Professions at Cambria Height,HS,3.4388888888888887,9
2015,29Q248,Queens Preparatory Academy,HS,3.111290322580645,31
2015,29Q270,The Gordon Parks School,EMS,3.305,22
2015,29Q259,Pathways College Preparatory School: A College Boa,EMS,3.0391666666666666,24
2015,29Q259,Pathways College Preparatory School: A College Boa,HS,3.0437931034482757,29
2015,29Q265,Excelsior Preparatory High School,HS,3.867241379310345,29
2015,29Q272,George Washington Carver High School for the Scien,HS,2.7896551724137932,29
2015,29Q283,Preparatory Academy for Writers: A College Board S,EMS,4.226818181818182,22
2015,29Q283,Preparatory Academy for Writers: A College Board S,HS,3.5736666666666665,30
2015,29Q356,Community Voices Middle School,EMS,3.6075,24
2015,29Q289,Queens United Middle School,EMS,2.1138095238095236,21
2015,29Q295,P.S./I.S. 295,EMS,3.0328,25
2015,29Q313,Benjamin Franklin High School for Finance & Inform,HS,2.969,10
2015,29Q326,Cambria Heights Academy,HS,3.14,30
2015,29Q327,Eagle Academy for Young Men III,EMS,3.4883333333333333,24
2015,29Q327,Eagle Academy for Young Men III,HS,2.433076923076923,13
2015,29Q355,Collaborative Arts Middle School,EMS,2.6458333333333335,24
2015,29Q492,"Mathematics, Science Research and Technology Magne",HS,2.606206896551724,29
2015,30Q078,P.S./I.S. 78Q,EMS,3.601176470588235,17
2015,29Q494,"Law, Government and Community Service High School",HS,2.7505555555555556,18
2015,29Q496,"Business, Computer Applications & Entrepreneurship",HS,2.5557894736842104,19
2015,29Q498,Humanities & Arts Magnet High School,HS,2.783,30
2015,30Q002,P.S. 002 Alfred Zimberg,EMS,3.864,15
2015,30Q010,I.S. 010 Horace Greeley,EMS,3.9408,25
2015,30Q011,P.S. 011 Kathryn Phelan,EMS,3.3886363636363637,22
2015,30Q017,P.S. 017 Henry David Thoreau,EMS,3.460909090909091,22
2015,30Q069,P.S. 069 Jackson Heights,EMS,3.4966666666666666,12
2015,30Q070,P.S. 070,EMS,2.949375,16
2015,30Q076,P.S. 076 William Hallet,EMS,3.310909090909091,22
2015,30Q084,P.S. 084 Steinway,EMS,3.3255555555555554,18
2015,30Q085,P.S. 085 Judge Charles Vallone,EMS,3.397692307692308,13
2015,30Q092,P.S. 092 Harry T. Stewart Sr.,EMS,2.8735,20
2015,30Q111,P.S. 111 Jacob Blackwell,EMS,2.796,25
2015,30Q112,P.S. 112 Dutch Kills,EMS,2.9195,20
2015,30Q122,P.S. 122 Mamie Fay,EMS,4.432857142857143,14
2015,30Q126,Albert Shanker School for Visual and Performing Ar,EMS,3.4292592592592595,27
2015,30Q127,P.S. 127 Aerospace Science Magnet School,EMS,3.36,25
2015,30Q141,I.S. 141 The Steinway,EMS,4.101,20
2015,30Q145,I.S. 145 Joseph Pulitzer,EMS,3.9436,25
2015,30Q148,P.S. 148 Queens,EMS,2.828,20
2015,30Q149,P.S. 149 Christa Mcauliffe,EMS,3.1327777777777777,18
2015,30Q150,P.S. 150 Queens,EMS,3.895714285714286,14
2015,30Q151,P.S. 151 Mary D. Carter,EMS,3.5157142857142856,21
2015,30Q230,I.S. 230,EMS,4.348947368421053,19
2015,30Q152,P.S. 152 Gwendoline N. Alleyne School,EMS,4.065,16
2015,30Q166,P.S. 166 Henry Gradstein,EMS,3.335,16
2015,30Q171,P.S. 171 Peter G. Van Alst,EMS,2.483,20
2015,30Q204,I.S. 204 Oliver W. Holmes,EMS,3.8266666666666667,27
2015,30Q212,P.S. 212,EMS,4.059333333333333,15
2015,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,EC,4.035,2
2015,30Q227,I.S. 227 Louis Armstrong,EMS,4.405555555555556,18
2015,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,EC,3.6399999999999997,2
2015,30Q234,P.S. 234,EMS,3.216666666666667,18
2015,30Q235,Academy for New Americans,EMS,3.6225,20
2015,31R007,I.S. 007 Elias Bernstein,EMS,3.975625,16
2015,30Q258,Energy Tech High School,HS,3.934285714285714,14
2015,30Q280,P.S. 280,EMS,3.703157894736842,19
2015,30Q286,"Young Women's Leadership School, Astoria",EMS,4.081666666666667,18
2015,30Q286,"Young Women's Leadership School, Astoria",HS,4.08375,24
2015,31R061,I.S. 061 William A Morris,EMS,3.184615384615385,26
2015,30Q291,Hunters Point Community Middle School,EMS,4.2508333333333335,24
2015,30Q300,The 30th Avenue School (G&T Citywide),EMS,4.591428571428572,14
2015,30Q301,Academy for Careers in Television and Film,HS,4.4896,25
2015,31R455,Tottenville High School,HS,2.9696296296296296,27
2015,30Q329,East Elmhurst Community School,EC,3.09,2
2015,30Q445,William Cullen Bryant High School,HS,2.9696875,32
2015,30Q450,Long Island City High School,HS,2.356875,32
2015,30Q501,Frank Sinatra School of the Arts High School,HS,4.138260869565217,23
2015,30Q502,Information Technology High School,HS,2.797741935483871,31
2015,30Q555,Newcomers High School,HS,2.8913333333333333,30
2015,30Q575,Academy of American Studies,HS,3.77,24
2015,30Q580,Baccalaureate School for Global Education,EMS,4.873846153846154,13
2015,30Q580,Baccalaureate School for Global Education,HS,4.662727272727273,22
2015,31R001,P.S. 001 Tottenville,EMS,2.9791666666666665,12
2015,31R002,I.S. R002 George L. Egbert,EMS,3.464782608695652,23
2015,31R003,P.S. 003 The Margaret Gioiosa School,EMS,3.5542857142857143,14
2015,75K077,P.S. K077,D75,2.566666666666667,3
2015,31R004,P.S. 004 Maurice Wollin,EMS,3.3093333333333335,15
2015,31R005,P.S. 005 Huguenot,EMS,4.388181818181819,11
2015,31R006,P.S. 6 Corporal Allan F. Kivlehan School,EMS,3.7192307692307693,13
2015,31R008,P.S. 8 Shirlee Solomon,EMS,4.113846153846154,13
2015,31R009,Naples Street Elementary School,EC,3.3600000000000003,2
2015,31R010,Fort Hill Collaborative Elementary School,EC,1.0,2
2015,31R011,P.S. 11 Thomas Dongan School,EMS,2.981578947368421,19
2015,31R013,P.S. 013 M. L. Lindemeyer,EMS,3.443,20
2015,31R016,P.S. 016 John J. Driscoll,EMS,2.835909090909091,22
2015,31R018,P.S. 018 John G. Whittier,EMS,3.481764705882353,17
2015,31R019,P.S. 019 The Curtis School,EMS,2.808,20
2015,31R020,P.S. 020 Port Richmond,EMS,3.1963636363636363,22
2015,31R021,P.S. 21 Margaret Emery-Elm Park,EMS,2.809090909090909,22
2015,31R022,P.S. 022 Graniteville,EMS,3.7172727272727273,22
2015,31R023,P.S. 023 Richmondtown,EMS,4.317333333333333,15
2015,31R024,I.S. 024 Myra S. Barnes,EMS,3.3345,20
2015,31R026,P.S. 026 The Carteret School,EMS,2.6822222222222223,18
2015,31R028,The Eagle Academy for Young Men of Staten Island,EMS,3.5075,20
2015,31R027,I.S. 027 Anning S. Prall,EMS,3.5354166666666664,24
2015,31R038,P.S. 038 George Cromwell,EMS,3.7423529411764704,17
2015,31R029,P.S. 029 Bardwell,EMS,3.608,15
2015,31R030,P.S. 030 Westerleigh,EMS,3.922857142857143,14
2015,31R031,P.S. 031 William T. Davis,EMS,2.401764705882353,17
2015,31R032,P.S. 032 The Gifford School,EMS,3.9647058823529413,17
2015,31R034,I.S. 034 Tottenville,EMS,4.041666666666667,18
2015,31R035,P.S. 35 The Clove Valley School,EMS,4.783846153846154,13
2015,31R036,P.S. 036 J. C. Drumgoole,EMS,3.229090909090909,11
2015,31R039,P.S. 39 Francis J. Murphy Jr.,EMS,2.7085,20
2015,31R041,The Stephanie A. Vierno School,EMS,3.4535,20
2015,32K291,J.H.S. 291 Roland Hayes,EMS,3.062222222222222,27
2015,31R042,P.S. 042 Eltingville,EMS,3.5841666666666665,12
2015,31R044,P.S. 044 Thomas C. Brown,EMS,2.4433333333333334,21
2015,31R045,P.S. 045 John Tyler,EMS,3.162777777777778,18
2015,31R046,P.S. 046 Albert V. Maniscalco,EMS,3.027,20
2015,31R047,CSI High School for International Studies,HS,4.434583333333333,24
2015,31R048,P.S. 048 William G. Wilcox,EMS,4.24,15
2015,31R049,I.S. 49 Berta A. Dreyfus,EMS,3.1640740740740743,27
2015,31R050,P.S. 050 Frank Hankinson,EMS,3.583076923076923,13
2015,31R051,I.S. 051 Edwin Markham,EMS,3.155,26
2015,31R052,P.S. 052 John C. Thompson,EMS,3.4283333333333332,18
2015,31R053,P.S. 053 The Barbara Esselborn School,EMS,3.8425,16
2015,31R054,P.S. 054 Charles W. Leng,EMS,3.440526315789474,19
2015,31R055,P.S. 055 Henry M. Boehm,EMS,3.3408333333333333,12
2015,31R056,P.S. 56 The Louis Desario School,EMS,3.853076923076923,13
2015,31R057,P.S. 057 Hubert H. Humphrey,EMS,3.263684210526316,19
2015,31R058,Space Shuttle Columbia School,EMS,3.2057894736842107,19
2015,31R059,The Harbor View School,EC,2.38,2
2015,31R060,P.S. 060 Alice Austen,EMS,2.820588235294118,17
2015,31R063,Marsh Avenue School for Expeditionary Learning,EMS,4.20375,16
2015,31R064,Gaynor McCown Expeditionary Learning School,HS,3.4832,25
2015,31R065,P.S. 65 The Academy of Innovative Learning,EMS,3.7640000000000002,15
2015,31R069,P.S. 069 Daniel D. Tompkins,EMS,3.602307692307692,13
2015,84K473,Williamsburg Charter High School,HS,2.972258064516129,31
2015,31R072,I.S. 072 Rocco Laurie,EMS,3.68,22
2015,31R074,P.S. 74 Future Leaders Elementary School,EMS,3.6236363636363635,22
2015,31R075,I.S. 075 Frank D. Paulo,EMS,4.066,20
2015,31R078,P.S. 78,EMS,2.647,20
2015,31R080,The Michael J. Petrides School,EMS,3.4286363636363637,22
2015,31R440,New Dorp High School,HS,2.5955172413793104,29
2015,31R080,The Michael J. Petrides School,HS,2.98,27
2015,31R445,Port Richmond High School,HS,2.6632258064516128,31
2015,31R450,Curtis High School,HS,2.8470967741935485,31
2015,31R460,Susan E. Wagner High School,HS,3.1006666666666667,30
2015,31R470,Concord High School,HST,3.351923076923077,26
2015,75K140,P.S. K140,D75,3.8133333333333335,3
2015,31R600,Ralph R. McKee Career and Technical Education High,HS,3.004137931034483,29
2015,31R605,Staten Island Technical High School,HS,4.72,22
2015,31R607,Staten Island Yabc,YABC,3.1454545454545455,22
2015,31R861,Staten Island School of Civic Leadership,EMS,4.305833333333333,24
2015,32K045,P.S./I.S. 045 Horace E. Greene,EMS,3.1984,25
2015,32K075,P.S. 075 Mayda Cortiella,EMS,2.4835,20
2015,32K086,P.S. 086 The Irvington,EMS,2.906,20
2015,32K106,P.S. 106 Edward Everett Hale,EMS,2.718,20
2015,32K116,P.S. 116 Elizabeth L Farrell,EMS,2.792727272727273,22
2015,32K123,P.S. 123 Suydam,EMS,2.6004545454545456,22
2015,32K145,P.S. 145 Andrew Jackson,EMS,2.825,20
2015,32K151,P.S. 151 Lyndon B. Johnson,EMS,3.1545,20
2015,32K162,J.H.S. 162 The Willoughby,EMS,3.545925925925926,27
2015,32K168,The Brooklyn School for Math and Research,HS,3.565,24
2015,32K274,P.S. 274 Kosciusko,EMS,2.5965,20
2015,32K299,P.S. 299 Thomas Warren Field,EMS,3.382222222222222,18
2015,32K347,I.S. 347 School of Humanities,EMS,3.2572,25
2015,32K349,"I.S. 349 Math, Science & Tech.",EMS,3.2412,25
2015,32K376,P.S. 376,EMS,3.4705555555555554,18
2015,75K141,P.S. K141,D75,3.3433333333333333,3
2015,32K377,P.S. 377 Alejandrina B. De Gautier,EMS,2.7814814814814817,27
2015,32K383,J.H.S. 383 Philippa Schuyler,EMS,3.410625,16
2015,32K384,P.S. /I.S. 384 Frances E. Carter,EMS,2.9544,25
2015,32K403,Academy for Environmental Leadership,HS,3.1636666666666664,30
2015,32K545,EBC High School for Public Service - Bushwick,HS,3.1934375,32
2015,32K549,Bushwick School for Social Justice,HS,3.2616129032258065,31
2015,32K552,Academy of Urban Planning,HS,2.9941935483870967,31
2015,32K554,All City Leadership Secondary School,EMS,4.5176923076923075,13
2015,32K554,All City Leadership Secondary School,HS,3.6195454545454546,22
2015,32K556,Bushwick Leaders High School for Academic Excellen,HS,2.955806451612903,31
2015,84X258,Tech International Charter School,EMS,2.8660869565217393,23
2015,32K562,Evergreen Middle School for Urban Exploration,EMS,3.1107407407407406,27
2015,32K564,Bushwick Community High School,HST,3.5596428571428573,28
2015,75K004,P.S. K004,D75,3.6333333333333333,3
2015,75K036,P.S. 36,D75,3.2933333333333334,3
2015,75K053,P.S. K053,D75,3.3966666666666665,3
2015,75K231,P.S. K231,D75,3.5766666666666667,3
2015,75K368,P.S. 368,D75,3.75,3
2015,75K369,P.S. K369 - Coy L. Cox School,D75,3.44,3
2015,75K370,P.S. 370,D75,3.1333333333333333,3
2015,75K371,P.S. 371 - Lillian L. Rashkis,D75,3.2466666666666666,3
2015,75K372,P.S. 372 -The Children's School,D75,3.3966666666666665,3
2015,75K373,P.S. 373 - Brooklyn Transition Center,D75,3.1,3
2015,75K396,P.S. K396,D75,2.79,3
2015,75K721,P.S. K721 - Brooklyn Occupational Training Center,D75,2.69,3
2015,75K753,P.S. K753 - School for Career Development,D75,2.466666666666667,3
2015,75K771,P.S. K771,D75,3.1433333333333335,3
2015,75K811,P.S. K811 Connie Lekas School,D75,2.1233333333333335,3
2015,75M035,P.S. 035,D75,4.003333333333334,3
2015,75M079,P.S. M079 - Horan School,D75,2.7933333333333334,3
2015,75M094,P.S. M094,D75,3.3433333333333333,3
2015,75M138,P.S. 138,D75,2.8966666666666665,3
2015,75M169,P.S. M169 - Robert F. Kennedy,D75,3.546666666666667,3
2015,75M226,P.S. M226,D75,3.22,3
2015,75M401,Hospital Schools,D75,2.0066666666666664,3
2015,75M721,P.S. M721 - Manhattan Occupational Training Center,D75,2.36,3
2015,75M751,Manhattan School for Career Development,D75,3.046666666666667,3
2015,75M811,P.S. M811 - Mickey Mantle School,D75,3.663333333333333,3
2015,75Q004,P.S. Q004,D75,3.57,3
2015,75Q009,P.S. 009,D75,3.3266666666666667,3
2015,75Q023,P.S. Q023 @ Queens Children Center,D75,4.133333333333334,3
2015,75Q075,Robert E. Peary School,D75,3.18,3
2015,75Q177,P.S. Q177,D75,2.75,3
2015,75Q224,P.S. Q224,D75,3.7066666666666666,3
2015,75Q233,P.S. Q233,D75,2.4366666666666665,3
2015,75Q255,P.S. Q255,D75,2.9966666666666666,3
2015,75Q256,P.S. Q256,D75,3.4266666666666667,3
2015,75Q277,The Riverview School,D75,3.54,3
2015,75Q721,John F. Kennedy Jr. School,D75,2.79,3
2015,75Q752,Queens Transition Center,D75,2.8366666666666664,3
2015,75Q811,P.S. Q811,D75,2.92,3
2015,75Q993,P.S. Q993,D75,2.7333333333333334,3
2015,75R025,South Richmond High School I.S./P.S. 25,D75,3.8266666666666667,3
2015,75R037,P.S. R037,D75,3.736666666666667,3
2015,75R373,P.S. R373,D75,3.8666666666666667,3
2015,75R721,The Richard H. Hungerford School,D75,2.99,3
2015,75X010,P.S. X010,D75,3.8266666666666667,3
2015,75X012,P.S. X012 Lewis and Clark School,D75,2.99,3
2015,75X017,P.S. X017,D75,3.3133333333333335,3
2015,75X168,P.S. 168,D75,3.566666666666667,3
2015,75X176,P.S. X176,D75,3.77,3
2015,75X186,P186X Walter J. Damrosch School,D75,3.6033333333333335,3
2015,75X188,P.S. X188,D75,3.1766666666666667,3
2015,75X352,The Vida Bogart School for All Children,D75,3.1533333333333333,3
2015,75X469,P469X - The Bronx School for Continuous Learners,D75,3.933333333333333,3
2015,75X721,P.S. X721 - Stephen McSweeney School,D75,2.2466666666666666,3
2015,75X723,P.S. 723,D75,4.1466666666666665,3
2015,75X754,J. M. Rapport School Career Development,D75,2.3766666666666665,3
2015,75X811,P.S. X811,D75,2.5366666666666666,3
2015,84K357,KIPP AMP Charter School,HS,4.019583333333333,24
2015,84K333,Explore Exceed Charter School,EMS,2.2676470588235293,17
2015,84K355,Williamsburg Collegiate Charter School,EMS,4.622608695652174,23
2015,84K355,Williamsburg Collegiate Charter School,HS,3.579047619047619,21
2015,84K356,Achievement First Crown Heights Charter School,EMS,3.878,20
2015,84K356,Achievement First Crown Heights Charter School,HS,3.330416666666667,24
2015,84K357,KIPP AMP Charter School,EMS,3.6115,20
2015,84K358,Achievement First East New York Charter School,EMS,3.113684210526316,19
2015,84K358,Achievement First East New York Charter School,HS,2.2846153846153845,13
2015,84K359,The Uft Charter School,HS,2.9179310344827587,29
2015,84K360,Launch Expeditionary Learning Charter School,EMS,3.0322727272727272,22
2015,84K362,Hellenic Classical Charter School,EMS,4.22,16
2015,84K367,Success Academy Charter School - Bed-Stuy 1,EMS,4.927272727272728,11
2015,84K379,Explore Excel Charter School,EMS,2.908333333333333,18
2015,84K386,Invictus Preparatory Charter School,EMS,2.930555555555556,18
2015,84K395,Roads Charter School I,HST,2.131,10
2015,84K406,Teaching Firms of America-Professional Preparatory,EMS,3.27875,16
2015,84K417,Urban Dove Charter School,HST,2.2528571428571427,7
2015,84K486,New Dawn Charter High School,HST,3.566153846153846,26
2015,84K508,Achievement First Endeavor Charter School,EMS,4.088947368421053,19
2015,84K508,Achievement First Endeavor Charter School,HS,3.323,20
2015,84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep C,EMS,4.280555555555556,18
2015,84K536,Community Roots Charter School,EMS,3.0993333333333335,15
2015,84K538,Achievement First Bushwick Charter School,EMS,4.107142857142858,21
2015,84K538,Achievement First Bushwick Charter School,HS,2.755625,16
2015,84K593,Excellence Boys Charter School,EMS,3.9393333333333334,15
2015,84K593,Excellence Boys Charter School,HS,2.7942857142857145,7
2015,84K608,Kings Collegiate Charter School,EMS,4.341,20
2015,84K608,Kings Collegiate Charter School,HS,3.3693750000000002,16
2015,84K626,Achievement First Brownsville Charter School,EMS,3.5573684210526317,19
2015,84K648,Bedford Stuyvesant Collegiate -Uncommon Collegiate,EMS,4.090909090909091,22
2015,84K648,Bedford Stuyvesant Collegiate -Uncommon Collegiate,HS,3.1141176470588237,17
2015,84K649,La Cima Charter School,EMS,2.86,16
2015,84K651,PAVE Academy Charter School,EMS,3.6705555555555556,18
2015,84K652,Brooklyn Ascend Charter School,EMS,3.4045,20
2015,84K680,Achievement First Aspire Charter School,EC,4.28,2
2015,84K689,Citizens of the World Charter School 1 Williamsbur,EC,2.83,2
2015,84K692,Citizens of the World Charter School New York 2 Cr,EC,2.81,2
2015,84K693,Northside Charter High School,HS,3.7493103448275864,29
2015,84K701,Brooklyn Charter School,EMS,3.728666666666667,15
2015,84K702,Community Partnership Charter School,EMS,2.465333333333333,15
2015,84K703,Beginning With Children Charter School,EMS,2.69,22
2015,84K704,Explore Charter School,EMS,2.2385,20
2015,84K707,Brooklyn Prospect Charter School,EMS,4.025263157894737,19
2015,84K707,Brooklyn Prospect Charter School,HS,2.9233333333333333,24
2015,84K710,Brownsville Collegiate Charter School,EMS,3.5672727272727274,22
2015,84K710,Brownsville Collegiate Charter School,HS,3.3125,12
2015,84K711,Leadership Preparatory Brownsville Charter School,EMS,4.386428571428572,14
2015,84K712,Excellence Girls Charter School,EMS,4.31,10
2015,84K724,Leadership Prep Canarsie Charter School (Leadershi,EMS,4.351875,16
2015,84K726,Fahari Academy Charter School,EMS,3.1255555555555556,18
2015,84K730,Summit Academy Charter School,EMS,3.513157894736842,19
2015,84K730,Summit Academy Charter School,HS,2.1289473684210525,19
2015,84K731,Brooklyn Excelsior Charter School,EMS,3.1645454545454546,22
2015,84K733,"Math, Engineering, and Science Academy Charter Hig",HS,4.390769230769231,13
2015,84K736,New American Academy Charter School,EC,2.56,2
2015,84K737,Brownsville Ascend Charter School,EMS,3.2342857142857144,14
2015,84K738,New Visions Charter High School for Advanced Math,HS,3.8728571428571428,14
2015,84K739,New Visions Charter High School for the Humanities,HS,2.822142857142857,14
2015,84K740,Brooklyn Scholars Charter School,EMS,3.1945,20
2015,84K741,Success Academy Crown Heights (Brooklyn 7),EC,1.0,1
2015,84K742,Explore Empower Charter School,EMS,2.6747619047619047,21
2015,84K744,Coney Island Preparatory Public Charter School,EMS,4.0865,20
2015,84K744,Coney Island Preparatory Public Charter School,HS,4.235,14
2015,84K746,Hebrew Language Academy Charter School,EMS,3.1253333333333333,15
2015,84K752,Success Academy Fort Greene (Brooklyn 5),EC,1.4,1
2015,84K756,Success Academy Prospect Heights (Brooklyn 6),EC,2.3,1
2015,84K757,Unity Prep Charter School,EMS,3.0873913043478263,23
2015,84K758,Brooklyn Urban Garden Charter School,EMS,3.831,20
2015,84K759,Canarsie Ascend Charter School,EC,3.55,2
2015,84K769,Hyde Leadership Charter School- Brooklyn,EMS,3.5605882352941176,17
2015,84K772,Success Academy Charter School - Bensonhurst - New,EC,3.87,1
2015,84K774,Achievement First Apollo Charter School,EMS,3.664,15
2015,84K775,Leadership Preparatory Ocean Hill Charter School,EMS,4.53,11
2015,84K777,Ocean Hill Collegiate Charter School,EMS,3.452272727272727,22
2015,84K777,Ocean Hill Collegiate Charter School,HS,3.5628571428571427,7
2015,84K780,Brooklyn East Collegiate Charter School,EMS,4.357,20
2015,84K780,Brooklyn East Collegiate Charter School,HS,4.12,9
2015,84K781,Success Academy Charter School - Bergen Beach - Ne,EC,3.03,1
2015,84K782,Bedford Stuyvesant New Beginnings Charter School,EMS,2.9455555555555555,18
2015,84M068,KIPP Washington Heights Middle School,EMS,3.848181818181818,22
2015,84K784,Achievement First North Brooklyn Prep Charter Scho,EC,3.825,2
2015,84K785,Imagine Me Leadership Charter School,EMS,4.210666666666667,15
2015,84K788,Achievement First Linden Elementary School,EC,4.9350000000000005,2
2015,84K789,Compass Charter School,EC,2.75,1
2015,84K790,Central Brooklyn Ascend Charter School,EC,3.635,2
2015,84K791,Brooklyn Dreams Charter School,EMS,3.197142857142857,21
2015,84K792,The Cultural Arts Academy at Spring Creek Charter,EMS,2.8430769230769233,13
2015,84K793,Bushwick Ascend Charter School,EMS,3.496,20
2015,84K796,Lefferts Gardens Charter School,EMS,2.686,15
2015,84K797,New Hope Academy Charter School,EMS,2.945333333333333,15
2015,84K803,Brooklyn LAB�Charter School,EMS,4.391176470588236,17
2015,84M065,Democracy Prep Endurance Charter School,EMS,4.035384615384616,26
2015,84M168,East Harlem Scholars Academy Charter School II,EC,3.17,2
2015,84M170,Success Academy Hell's Kitchen (Manhattan 2),EC,2.5,1
2015,84M174,Success Academy Union Square (Manhattan 1),EC,2.9,1
2015,84M186,Harlem Hebrew Language Charter School,EC,2.825,2
2015,84M202,Great Oaks Charter School,EMS,4.117,20
2015,84M265,Success Academy Charter School - Washington Height,EC,3.4,1
2015,84M279,The Opportunity Charter School,EMS,2.452,25
2015,84M279,The Opportunity Charter School,HS,3.1973333333333334,30
2015,84M284,Harlem Children's Zone Promise Academy 1 Charter S,EMS,4.201818181818182,22
2015,84M284,Harlem Children's Zone Promise Academy 1 Charter S,HS,3.256666666666667,21
2015,84M320,Manhattan Charter School,EMS,3.9653846153846155,13
2015,84M329,Harlem Link Charter School,EMS,2.886923076923077,13
2015,84M330,Girls Preparatory Charter School of New York,EMS,3.7921428571428573,14
2015,84M335,Harlem Village Academy Leadership Charter School,EMS,3.126470588235294,17
2015,84M335,Harlem Village Academy Leadership Charter School,HS,3.432857142857143,21
2015,84M336,KIPP Infinity Charter School,EMS,4.105833333333333,24
2015,84M336,KIPP Infinity Charter School,HS,3.9430434782608694,23
2015,84M337,New York Center for Autism Charter School,D75,1.0,2
2015,84M341,Harlem Children's Zone Promise Academy II Charter,EMS,4.503888888888889,18
2015,84M341,Harlem Children's Zone Promise Academy II Charter,HS,3.9892307692307694,13
2015,84M350,Democracy Prep Charter School,EMS,4.045416666666667,24
2015,84M350,Democracy Prep Charter School,HS,3.332173913043478,23
2015,84M351,Success Academy Charter School - Harlem 1,EMS,4.228,10
2015,84M353,New Heights Academy Charter School,EMS,3.1804,25
2015,84M353,New Heights Academy Charter School,HS,3.949666666666667,30
2015,84M382,DREAM Charter School,EMS,4.343913043478261,23
2015,84M384,Success Academy Charter School - Harlem 2,EMS,4.697777777777778,9
2015,84M385,Success Academy Charter School - Harlem 3,EMS,4.564444444444445,9
2015,84M386,Success Academy Charter School - Harlem 4,EMS,4.655,10
2015,84M388,St. HOPE Leadership Academy Charter School,EMS,2.6532,25
2015,84M430,The Equity Project Charter School (TEP),EMS,3.8328,25
2015,84M433,Renaissance Charter High School for Innovation,HS,2.766451612903226,31
2015,84M478,Inwood Academy for Leadership Charter School,EMS,3.5756,25
2015,84M481,Democracy Prep Harlem Charter School,EMS,3.8537037037037036,27
2015,84M481,Democracy Prep Harlem Charter School,HS,2.810714285714286,14
2015,84M482,Success Academy Charter School - Harlem 5,EMS,4.693333333333333,12
2015,84M704,Harbor Science and Arts Charter School,EMS,3.230625,16
2015,84M483,New York French American Charter School,EMS,3.935,18
2015,84M518,East Harlem Scholars Academy Charter School,EMS,4.418461538461538,13
2015,84M523,Success Academy Charter School - Upper West,EMS,4.662222222222223,9
2015,84M702,Sisulu-Walker Charter School of Harlem,EMS,3.765,14
2015,84M705,Amber Charter School,EMS,3.5354545454545456,11
